OrthoDB 12v0,OrthoDB 12v2,Human gene,Human paralogs,Total orthologs,Protein class
5132116at2759,4843394at2759,Arp1,6,149,cytoskeletal protein
5132116at2759,3089691at2759,Arp1,6,149,cytoskeletal protein
5132116at2759,3792696at2759,Arp1,6,149,cytoskeletal protein
5132116at2759,4843029at2759,Arp1,6,149,cytoskeletal protein
5132116at2759,4883579at2759,Arp1,6,149,cytoskeletal protein
5132116at2759,586053at2759,Arp1,6,149,cytoskeletal protein
5132116at2759,4893909at2759,Arp1,6,149,cytoskeletal protein
5132116at2759,4912132at2759,Arp1,6,149,cytoskeletal protein
5132116at2759,4256749at2759,Arp1,6,149,cytoskeletal protein
5132116at2759,4696509at2759,Arp1,6,149,cytoskeletal protein
5132116at2759,3640070at2759,Arp1,6,149,cytoskeletal protein
5132116at2759,4805636at2759,Arp1,6,149,cytoskeletal protein
534348at2759,316342at2759,Pcna,1,40,DNA metabolism
534348at2759,753657at2759,Pcna,1,40,DNA metabolism
537915at2759,5024325at2759,Pfkp,3,90,metabolite interconversion enzyme
537915at2759,4906034at2759,Pfkp,3,90,metabolite interconversion enzyme
537915at2759,2684792at2759,Pfkp,3,90,metabolite interconversion enzyme
537915at2759,5001763at2759,Pfkp,3,90,metabolite interconversion enzyme
537915at2759,459394at2759,Pfkp,3,90,metabolite interconversion enzyme
537915at2759,4858563at2759,Pfkp,3,90,metabolite interconversion enzyme
537915at2759,4894259at2759,Pfkp,3,90,metabolite interconversion enzyme
537915at2759,269087at2759,Pfkp,3,90,metabolite interconversion enzyme
542917at2759,5004273at2759,SEC31,2,43,membrane traffic protein
542917at2759,2701246at2759,SEC31,2,43,membrane traffic protein
542917at2759,4942559at2759,SEC31,2,43,membrane traffic protein
550424at2759,770916at2759,Dnajb13,10,191,chaperone
550424at2759,3258271at2759,Dnajb13,10,191,chaperone
550424at2759,242272at2759,Dnajb13,10,191,chaperone
550424at2759,803921at2759,Dnajb13,10,191,chaperone
550424at2759,587161at2759,Dnajb13,10,191,chaperone
550424at2759,4786287at2759,Dnajb13,10,191,chaperone
550424at2759,2922814at2759,Dnajb13,10,191,chaperone
5571054at2759,4996248at2759,ERB1,1,35,translational protein
5571054at2759,5014618at2759,ERB1,1,35,translational protein
5571054at2759,2737496at2759,ERB1,1,35,translational protein
5575062at2759,4936135at2759,SMC1,2,72,Unclassified
5575062at2759,2958551at2759,SMC1,2,72,Unclassified
5575062at2759,4859952at2759,SMC1,2,72,Unclassified
5575062at2759,504291at2759,SMC1,2,72,Unclassified
5575062at2759,800099at2759,SMC1,2,72,Unclassified
5575062at2759,2740707at2759,SMC1,2,72,Unclassified
5575062at2759,4600839at2759,SMC1,2,72,Unclassified
5575062at2759,4914933at2759,SMC1,2,72,Unclassified
5575062at2759,4910322at2759,SMC1,2,72,Unclassified
5575062at2759,4821605at2759,SMC1,2,72,Unclassified
5575062at2759,809841at2759,SMC1,2,72,Unclassified
5575062at2759,771500at2759,SMC1,2,72,Unclassified
5575at2759,5005784at2759,SNRNP200,4,92,scaffold/adaptor protein
5575at2759,635193at2759,SNRNP200,4,92,scaffold/adaptor protein
5575at2759,521290at2759,SNRNP200,4,92,scaffold/adaptor protein
5575at2759,793446at2759,SNRNP200,4,92,scaffold/adaptor protein
5575at2759,2597635at2759,SNRNP200,4,92,scaffold/adaptor protein
5800476at2759,533331at2759,CkIalpha,8,117,protein modifying enzyme
5800476at2759,5015193at2759,CkIalpha,8,117,protein modifying enzyme
5800476at2759,311373at2759,CkIalpha,8,117,protein modifying enzyme
5800476at2759,273660at2759,CkIalpha,8,117,protein modifying enzyme
5800476at2759,4822216at2759,CkIalpha,8,117,protein modifying enzyme
5800476at2759,2894919at2759,CkIalpha,8,117,protein modifying enzyme
5800476at2759,4466674at2759,CkIalpha,8,117,protein modifying enzyme
5800476at2759,609410at2759,CkIalpha,8,117,protein modifying enzyme
5800476at2759,4919071at2759,CkIalpha,8,117,protein modifying enzyme
5800476at2759,4725818at2759,CkIalpha,8,117,protein modifying enzyme
5800476at2759,166941at2759,CkIalpha,8,117,protein modifying enzyme
5800476at2759,2899727at2759,CkIalpha,8,117,protein modifying enzyme
5800476at2759,292629at2759,CkIalpha,8,117,protein modifying enzyme
5800476at2759,4916875at2759,CkIalpha,8,117,protein modifying enzyme
5800476at2759,2917249at2759,CkIalpha,8,117,protein modifying enzyme
5800476at2759,2906343at2759,CkIalpha,8,117,protein modifying enzyme
5800476at2759,4835915at2759,CkIalpha,8,117,protein modifying enzyme
5800476at2759,321389at2759,CkIalpha,8,117,protein modifying enzyme
5839at2759,660235at2759,PSMG3,3,140,chaperone
5839at2759,5003622at2759,PSMG3,3,140,chaperone
5839at2759,5016615at2759,PSMG3,3,140,chaperone
5839at2759,5000727at2759,PSMG3,3,140,chaperone
5839at2759,762018at2759,PSMG3,3,140,chaperone
5839at2759,5014734at2759,PSMG3,3,140,chaperone
5839at2759,2573904at2759,PSMG3,3,140,chaperone
5839at2759,4678033at2759,PSMG3,3,140,chaperone
5839at2759,596430at2759,PSMG3,3,140,chaperone
5839at2759,85000at2759,PSMG3,3,140,chaperone
5839at2759,4765099at2759,PSMG3,3,140,chaperone
5839at2759,4807656at2759,PSMG3,3,140,chaperone
5839at2759,4781396at2759,PSMG3,3,140,chaperone
5857104at2759,641346at2759,CHD3,13,248,chromatin/regulatory
5857104at2759,5017659at2759,CHD3,13,248,chromatin/regulatory
5857104at2759,4726798at2759,CHD3,13,248,chromatin/regulatory
5857104at2759,2669466at2759,CHD3,13,248,chromatin/regulatory
5857104at2759,4289268at2759,CHD3,13,248,chromatin/regulatory
5857104at2759,4924205at2759,CHD3,13,248,chromatin/regulatory
5857104at2759,4887819at2759,CHD3,13,248,chromatin/regulatory
5857104at2759,4948396at2759,CHD3,13,248,chromatin/regulatory
5857104at2759,4562951at2759,CHD3,13,248,chromatin/regulatory
5857104at2759,4762269at2759,CHD3,13,248,chromatin/regulatory
5857104at2759,5002053at2759,CHD3,13,248,chromatin/regulatory
5857104at2759,637598at2759,CHD3,13,248,chromatin/regulatory
5857104at2759,792669at2759,CHD3,13,248,chromatin/regulatory
5857104at2759,1534540at2759,CHD3,13,248,chromatin/regulatory
5857104at2759,609528at2759,CHD3,13,248,chromatin/regulatory
5857104at2759,4928916at2759,CHD3,13,248,chromatin/regulatory
5857104at2759,4815632at2759,CHD3,13,248,chromatin/regulatory
5857104at2759,2712193at2759,CHD3,13,248,chromatin/regulatory
5857104at2759,804111at2759,CHD3,13,248,chromatin/regulatory
5857104at2759,789168at2759,CHD3,13,248,chromatin/regulatory
5857104at2759,644546at2759,CHD3,13,248,chromatin/regulatory
5857104at2759,4781493at2759,CHD3,13,248,chromatin/regulatory
5857104at2759,4243585at2759,CHD3,13,248,chromatin/regulatory
5857104at2759,3640008at2759,CHD3,13,248,chromatin/regulatory
5857104at2759,552380at2759,CHD3,13,248,chromatin/regulatory
590761at2759,5020249at2759,EIF4E,4,98,translational protein
590761at2759,2734579at2759,EIF4E,4,98,translational protein
590761at2759,5016216at2759,EIF4E,4,98,translational protein
590761at2759,455154at2759,EIF4E,4,98,translational protein
6108017at2759,4228295at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,746869at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,750845at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,1409138at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,4813220at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,5001857at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,4763621at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,4588649at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,4807941at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,5013316at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,4078426at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,2703587at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,803547at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,3738009at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,4665828at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,605928at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,3356777at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,5016109at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,1979853at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,4289203at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,4816527at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,4808141at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,4794830at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,4811555at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,5017274at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,4293169at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,2655614at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,3109122at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,759580at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,4915933at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,4808576at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,3675795at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,4813671at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,4943923at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,4692553at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,4811130at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,4886882at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,4842967at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,4771371at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,5014081at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,4816504at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,4810503at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,5019117at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,2999359at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,282565at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,765069at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,211879at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,4892055at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,4820059at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,5015184at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,4775140at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,4757097at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,4809426at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,4944230at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,5014095at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,4290674at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,101451at2759,MYO4,24,300,cytoskeletal protein
6108017at2759,4567825at2759,MYO4,24,300,cytoskeletal protein
613763at2759,5001605at2759,W09C3,1,34,DNA metabolism
613763at2759,1602106at2759,W09C3,1,34,DNA metabolism
613763at2759,4946629at2759,W09C3,1,34,DNA metabolism
63267at2759,4911035at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,5015601at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,3709287at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,569036at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4805901at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4786112at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,5024276at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4808504at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4213659at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4259548at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4815321at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4922849at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4341475at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4759101at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,5001957at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4767656at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4253669at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4116724at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,2163357at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4778340at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4813485at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,5013332at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,3354742at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4928430at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4257709at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,742153at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4809028at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4848059at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4763231at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,3156727at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4837280at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4815493at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4747096at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4326239at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4788909at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,3461299at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4918076at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4925237at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,3399775at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,2665886at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4924448at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4981893at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4806400at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,5000555at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,790373at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4932062at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,2659860at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,5005570at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4899458at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4816805at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,5013741at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4747450at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,2957961at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4916828at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,4820863at2759,PRKCZ,32,349,protein modifying enzyme
63267at2759,2747324at2759,PRKCZ,32,349,protein modifying enzyme
6353017at2759,3759111at2759,SPC25,3,62,Unclassified
6353017at2759,5012723at2759,SPC25,3,62,Unclassified
6353017at2759,3479658at2759,SPC25,3,62,Unclassified
6353017at2759,628531at2759,SPC25,3,62,Unclassified
6353017at2759,752521at2759,SPC25,3,62,Unclassified
6353017at2759,3488163at2759,SPC25,3,62,Unclassified
6353017at2759,4845396at2759,SPC25,3,62,Unclassified
6353017at2759,2734138at2759,SPC25,3,62,Unclassified
6353017at2759,4813657at2759,SPC25,3,62,Unclassified
6353017at2759,5007107at2759,SPC25,3,62,Unclassified
64353at2759,4843626at2759,CPSF2,1,50,Unclassified
64353at2759,4894387at2759,CPSF2,1,50,Unclassified
64353at2759,2692108at2759,CPSF2,1,50,Unclassified
64353at2759,4884012at2759,CPSF2,1,50,Unclassified
64353at2759,783100at2759,CPSF2,1,50,Unclassified
64353at2759,2702598at2759,CPSF2,1,50,Unclassified
64353at2759,4809242at2759,CPSF2,1,50,Unclassified
64353at2759,4507703at2759,CPSF2,1,50,Unclassified
64767at2759,5015443at2759,MTR4,7,111,DNA metabolism
64767at2759,723425at2759,MTR4,7,111,DNA metabolism
64767at2759,5002609at2759,MTR4,7,111,DNA metabolism
64767at2759,806161at2759,MTR4,7,111,DNA metabolism
64767at2759,4138370at2759,MTR4,7,111,DNA metabolism
64767at2759,4971879at2759,MTR4,7,111,DNA metabolism
64767at2759,4912056at2759,MTR4,7,111,DNA metabolism
64767at2759,5028338at2759,MTR4,7,111,DNA metabolism
6500128at2759,761127at2759,Abcc8,24,866,transporter
6500128at2759,5003772at2759,Abcc8,24,866,transporter
6500128at2759,2458504at2759,Abcc8,24,866,transporter
6500128at2759,5013860at2759,Abcc8,24,866,transporter
6500128at2759,2226678at2759,Abcc8,24,866,transporter
6500128at2759,413593at2759,Abcc8,24,866,transporter
6500128at2759,180961at2759,Abcc8,24,866,transporter
6500128at2759,5006073at2759,Abcc8,24,866,transporter
6500128at2759,537385at2759,Abcc8,24,866,transporter
6500128at2759,5004413at2759,Abcc8,24,866,transporter
6500128at2759,5015265at2759,Abcc8,24,866,transporter
6500128at2759,3072120at2759,Abcc8,24,866,transporter
6500128at2759,673255at2759,Abcc8,24,866,transporter
6500128at2759,4840425at2759,Abcc8,24,866,transporter
6500128at2759,5005432at2759,Abcc8,24,866,transporter
6500128at2759,297392at2759,Abcc8,24,866,transporter
6500128at2759,4307585at2759,Abcc8,24,866,transporter
6500128at2759,4993111at2759,Abcc8,24,866,transporter
6500128at2759,4933545at2759,Abcc8,24,866,transporter
6500128at2759,384097at2759,Abcc8,24,866,transporter
6500128at2759,4840556at2759,Abcc8,24,866,transporter
6500128at2759,5014083at2759,Abcc8,24,866,transporter
6500128at2759,498741at2759,Abcc8,24,866,transporter
6500128at2759,2152162at2759,Abcc8,24,866,transporter
6500128at2759,1214801at2759,Abcc8,24,866,transporter
6500128at2759,5005287at2759,Abcc8,24,866,transporter
6500128at2759,4878814at2759,Abcc8,24,866,transporter
6500128at2759,4946930at2759,Abcc8,24,866,transporter
6500128at2759,2741279at2759,Abcc8,24,866,transporter
6500128at2759,4891700at2759,Abcc8,24,866,transporter
6500128at2759,525445at2759,Abcc8,24,866,transporter
6500128at2759,4839494at2759,Abcc8,24,866,transporter
6500128at2759,294999at2759,Abcc8,24,866,transporter
6500128at2759,89920at2759,Abcc8,24,866,transporter
6500128at2759,2740744at2759,Abcc8,24,866,transporter
6500128at2759,4932542at2759,Abcc8,24,866,transporter
6500128at2759,4609279at2759,Abcc8,24,866,transporter
6500128at2759,4573131at2759,Abcc8,24,866,transporter
6500128at2759,4809143at2759,Abcc8,24,866,transporter
6500128at2759,4766564at2759,Abcc8,24,866,transporter
6500128at2759,293128at2759,Abcc8,24,866,transporter
6500128at2759,5004167at2759,Abcc8,24,866,transporter
6500128at2759,3191848at2759,Abcc8,24,866,transporter
6500128at2759,4947788at2759,Abcc8,24,866,transporter
6500128at2759,4571776at2759,Abcc8,24,866,transporter
6500128at2759,4841701at2759,Abcc8,24,866,transporter
6500128at2759,4817165at2759,Abcc8,24,866,transporter
6500128at2759,4841918at2759,Abcc8,24,866,transporter
6500128at2759,4595524at2759,Abcc8,24,866,transporter
6500128at2759,4947505at2759,Abcc8,24,866,transporter
6500128at2759,2175125at2759,Abcc8,24,866,transporter
6500128at2759,4753329at2759,Abcc8,24,866,transporter
6500128at2759,4820066at2759,Abcc8,24,866,transporter
6500128at2759,5017709at2759,Abcc8,24,866,transporter
6500128at2759,4820400at2759,Abcc8,24,866,transporter
6500128at2759,720291at2759,Abcc8,24,866,transporter
6500128at2759,4914546at2759,Abcc8,24,866,transporter
6500128at2759,4775177at2759,Abcc8,24,866,transporter
6500128at2759,1404465at2759,Abcc8,24,866,transporter
6500128at2759,4780704at2759,Abcc8,24,866,transporter
6500128at2759,4773342at2759,Abcc8,24,866,transporter
6500128at2759,4923894at2759,Abcc8,24,866,transporter
6500128at2759,4843414at2759,Abcc8,24,866,transporter
6500128at2759,1964149at2759,Abcc8,24,866,transporter
6500128at2759,2437384at2759,Abcc8,24,866,transporter
6500128at2759,4895384at2759,Abcc8,24,866,transporter
6500128at2759,4879893at2759,Abcc8,24,866,transporter
6500128at2759,758804at2759,Abcc8,24,866,transporter
6500128at2759,768057at2759,Abcc8,24,866,transporter
6500128at2759,4777557at2759,Abcc8,24,866,transporter
6500128at2759,755556at2759,Abcc8,24,866,transporter
6500128at2759,254518at2759,Abcc8,24,866,transporter
6500128at2759,770704at2759,Abcc8,24,866,transporter
6500128at2759,4883658at2759,Abcc8,24,866,transporter
6500128at2759,5014840at2759,Abcc8,24,866,transporter
6500128at2759,4946424at2759,Abcc8,24,866,transporter
6500128at2759,4458643at2759,Abcc8,24,866,transporter
6500128at2759,489231at2759,Abcc8,24,866,transporter
6500128at2759,546376at2759,Abcc8,24,866,transporter
6500128at2759,1631698at2759,Abcc8,24,866,transporter
6500128at2759,2436919at2759,Abcc8,24,866,transporter
6500128at2759,4820241at2759,Abcc8,24,866,transporter
6500128at2759,4779162at2759,Abcc8,24,866,transporter
6500128at2759,4615200at2759,Abcc8,24,866,transporter
6500128at2759,546200at2759,Abcc8,24,866,transporter
6500128at2759,4757019at2759,Abcc8,24,866,transporter
6500128at2759,2209529at2759,Abcc8,24,866,transporter
6500128at2759,1326186at2759,Abcc8,24,866,transporter
6500128at2759,191745at2759,Abcc8,24,866,transporter
6500128at2759,756184at2759,Abcc8,24,866,transporter
6500128at2759,4822649at2759,Abcc8,24,866,transporter
6500128at2759,4896982at2759,Abcc8,24,866,transporter
6500128at2759,5005798at2759,Abcc8,24,866,transporter
6500128at2759,3353063at2759,Abcc8,24,866,transporter
6500128at2759,4924932at2759,Abcc8,24,866,transporter
6500128at2759,5017559at2759,Abcc8,24,866,transporter
6500128at2759,4439199at2759,Abcc8,24,866,transporter
6500128at2759,790332at2759,Abcc8,24,866,transporter
6500128at2759,5004060at2759,Abcc8,24,866,transporter
6500128at2759,4911770at2759,Abcc8,24,866,transporter
6500128at2759,4832048at2759,Abcc8,24,866,transporter
6500128at2759,809998at2759,Abcc8,24,866,transporter
6513042at2759,4851838at2759,FANCM,8,328,DNA metabolism
6513042at2759,5015469at2759,FANCM,8,328,DNA metabolism
6513042at2759,4935084at2759,FANCM,8,328,DNA metabolism
6513042at2759,804134at2759,FANCM,8,328,DNA metabolism
6513042at2759,4694811at2759,FANCM,8,328,DNA metabolism
6513042at2759,791823at2759,FANCM,8,328,DNA metabolism
6513042at2759,207220at2759,FANCM,8,328,DNA metabolism
6513042at2759,5006235at2759,FANCM,8,328,DNA metabolism
6513042at2759,492394at2759,FANCM,8,328,DNA metabolism
6513042at2759,79596at2759,FANCM,8,328,DNA metabolism
6513042at2759,4786259at2759,FANCM,8,328,DNA metabolism
6513042at2759,5019247at2759,FANCM,8,328,DNA metabolism
6513042at2759,4856075at2759,FANCM,8,328,DNA metabolism
6513042at2759,603681at2759,FANCM,8,328,DNA metabolism
6513042at2759,5005591at2759,FANCM,8,328,DNA metabolism
6513042at2759,5001048at2759,FANCM,8,328,DNA metabolism
6513042at2759,1942403at2759,FANCM,8,328,DNA metabolism
6513042at2759,670072at2759,FANCM,8,328,DNA metabolism
6513042at2759,4566259at2759,FANCM,8,328,DNA metabolism
6513042at2759,4446014at2759,FANCM,8,328,DNA metabolism
6513042at2759,5006193at2759,FANCM,8,328,DNA metabolism
6513042at2759,447531at2759,FANCM,8,328,DNA metabolism
6513042at2759,4948604at2759,FANCM,8,328,DNA metabolism
6513042at2759,685268at2759,FANCM,8,328,DNA metabolism
6513042at2759,670566at2759,FANCM,8,328,DNA metabolism
6513042at2759,4854959at2759,FANCM,8,328,DNA metabolism
6513042at2759,1979934at2759,FANCM,8,328,DNA metabolism
6513042at2759,4686810at2759,FANCM,8,328,DNA metabolism
6513042at2759,720273at2759,FANCM,8,328,DNA metabolism
6513042at2759,4582666at2759,FANCM,8,328,DNA metabolism
6513042at2759,763861at2759,FANCM,8,328,DNA metabolism
6513042at2759,4997720at2759,FANCM,8,328,DNA metabolism
6513042at2759,4368198at2759,FANCM,8,328,DNA metabolism
6513042at2759,723708at2759,FANCM,8,328,DNA metabolism
6513042at2759,4962240at2759,FANCM,8,328,DNA metabolism
6513042at2759,4916117at2759,FANCM,8,328,DNA metabolism
6513042at2759,5019939at2759,FANCM,8,328,DNA metabolism
6513042at2759,4600187at2759,FANCM,8,328,DNA metabolism
6513042at2759,4851562at2759,FANCM,8,328,DNA metabolism
6513042at2759,4852601at2759,FANCM,8,328,DNA metabolism
6513042at2759,4851869at2759,FANCM,8,328,DNA metabolism
6513042at2759,3614666at2759,FANCM,8,328,DNA metabolism
6513042at2759,32831at2759,FANCM,8,328,DNA metabolism
6513042at2759,4846613at2759,FANCM,8,328,DNA metabolism
6513042at2759,2624812at2759,FANCM,8,328,DNA metabolism
6513042at2759,4937943at2759,FANCM,8,328,DNA metabolism
6513042at2759,5001224at2759,FANCM,8,328,DNA metabolism
6513042at2759,765815at2759,FANCM,8,328,DNA metabolism
6513042at2759,771972at2759,FANCM,8,328,DNA metabolism
6513042at2759,4931617at2759,FANCM,8,328,DNA metabolism
6513042at2759,4729738at2759,FANCM,8,328,DNA metabolism
6513042at2759,373921at2759,FANCM,8,328,DNA metabolism
6513042at2759,679211at2759,FANCM,8,328,DNA metabolism
6513042at2759,4918073at2759,FANCM,8,328,DNA metabolism
6513042at2759,4842756at2759,FANCM,8,328,DNA metabolism
6513042at2759,4944447at2759,FANCM,8,328,DNA metabolism
6513042at2759,4459294at2759,FANCM,8,328,DNA metabolism
6600758at2759,742748at2759,UBE2I,2,56,protein modifying enzyme
6600758at2759,3748969at2759,UBE2I,2,56,protein modifying enzyme
6600758at2759,5012762at2759,UBE2I,2,56,protein modifying enzyme
6600758at2759,4926498at2759,UBE2I,2,56,protein modifying enzyme
6600758at2759,534896at2759,UBE2I,2,56,protein modifying enzyme
660555at2759,2431649at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,5017854at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,2707723at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,5016519at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,759101at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,2672131at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,3499577at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4891963at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4812019at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,2679980at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4929096at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4688596at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,5017671at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4820248at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4807216at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,5019416at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4806502at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4760560at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4616396at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4235236at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4850992at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4808252at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4823417at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,3405071at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,797255at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,3751589at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4563652at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,5013971at2759,LRCH3,25,274,scaffold/adaptor protein
